data_timestep,vehicle_CO,vehicle_CO2,vehicle_HC,vehicle_NOx,vehicle_PMx,vehicle_angle,vehicle_eclass,vehicle_electricity,vehicle_fuel,vehicle_id,vehicle_lane,vehicle_noise,vehicle_pos,vehicle_route,vehicle_speed,vehicle_type,vehicle_waiting,vehicle_x,vehicle_y,edge_id,edge_traveltime,lane_CO,lane_CO2,lane_HC,lane_NOx,lane_PMx,lane_electricity,lane_fuel,lane_id,lane_maxspeed,lane_meanspeed,lane_noise,lane_occupancy,lane_vehicle_count
132.00,92.31,6326.46,0.58,2.20,0.14,90.00,HBEFA3/PC_G_EU4,0.00,2.72,4,e1_0,74.28,1774.31,route01,30.72,Car,0.00,4464.81,-1.60,,,,,,,,,,,,,,,
132.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
132.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
132.00,,,,,,,,,,,,,,,,,,,,e0,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e0_0,33.53,33.53,0.00,0.00,0
132.00,,,,,,,,,,,,,,,,,,,,e1,64.04,389.32,25459.53,2.44,8.81,0.59,0.00,10.94,e1_0,33.53,31.23,80.52,0.01,4
132.00,,,,,,,,,,,,,,,,,,,,e2,30.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,32.50,74.47,0.01,1
133.00,204.09,10785.74,1.21,4.25,0.27,90.00,HBEFA3/PC_G_EU4,0.00,4.64,0,e2_0,76.08,42.65,route01,32.96,Car01,0.00,4896.66,-1.60,,,,,,,,,,,,,,,
133.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e1_0,74.57,1934.85,route01,31.46,Car,0.00,4723.19,-1.60,,,,,,,,,,,,,,,
133.00,100.46,6400.35,0.62,2.21,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.75,2,e1_0,74.61,1891.38,route01,31.52,Car,0.00,4653.22,-1.60,,,,,,,,,,,,,,,
133.00,98.85,6430.24,0.62,2.23,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.76,3,e1_0,74.52,1848.16,route01,31.26,Car,0.00,4583.67,-1.60,,,,,,,,,,,,,,,
133.00,93.20,6355.09,0.59,2.21,0.14,90.00,HBEFA3/PC_G_EU4,0.00,2.73,4,e1_0,74.30,1805.06,route01,30.76,Car,0.00,4514.31,-1.60,,,,,,,,,,,,,,,
133.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
133.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
133.00,,,,,,,,,,,,,,,,,,,,e0,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e0_0,33.53,33.53,0.00,0.00,0
133.00,,,,,,,,,,,,,,,,,,,,e1,64.00,390.68,25498.37,2.44,8.83,0.59,0.00,10.96,e1_0,33.53,31.25,80.52,0.01,4
133.00,,,,,,,,,,,,,,,,,,,,e2,30.34,204.09,10785.74,1.21,4.25,0.27,0.00,4.64,e2_0,33.53,32.96,76.08,0.01,1
134.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,e2_0,75.11,75.53,route01,32.88,Car01,0.00,4949.58,-1.60,,,,,,,,,,,,,,,
134.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e1_0,74.57,1966.32,route01,31.46,Car,0.00,4773.82,-1.60,,,,,,,,,,,,,,,
134.00,100.45,6396.77,0.62,2.21,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.75,2,e1_0,74.61,1922.90,route01,31.52,Car,0.00,4703.95,-1.60,,,,,,,,,,,,,,,
134.00,99.31,6442.66,0.62,2.24,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.77,3,e1_0,74.53,1879.44,route01,31.28,Car,0.00,4634.01,-1.60,,,,,,,,,,,,,,,
134.00,94.08,6383.06,0.59,2.22,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.74,4,e1_0,74.32,1835.86,route01,30.80,Car,0.00,4563.88,-1.60,,,,,,,,,,,,,,,
134.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
134.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
134.00,,,,,,,,,,,,,,,,,,,,e0,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e0_0,33.53,33.53,0.00,0.00,0
134.00,,,,,,,,,,,,,,,,,,,,e1,63.97,392.02,25535.18,2.45,8.85,0.59,0.00,10.98,e1_0,33.53,31.27,80.53,0.01,4
134.00,,,,,,,,,,,,,,,,,,,,e2,30.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e2_0,33.53,32.88,75.11,0.01,1
135.00,241.82,12359.00,1.42,4.98,0.31,90.00,HBEFA3/PC_G_EU4,0.00,5.31,0,e2_0,76.64,109.01,route01,33.49,Car01,0.00,5003.47,-1.60,,,,,,,,,,,,,,,
135.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e1_0,74.57,1997.78,route01,31.46,Car,0.00,4824.45,-1.60,,,,,,,,,,,,,,,
135.00,100.43,6392.94,0.62,2.21,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.75,2,e1_0,74.62,1954.43,route01,31.53,Car,0.00,4754.69,-1.60,,,,,,,,,,,,,,,
135.00,99.75,6453.96,0.62,2.24,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.77,3,e1_0,74.54,1910.75,route01,31.31,Car,0.00,4684.39,-1.60,,,,,,,,,,,,,,,
135.00,94.97,6410.42,0.60,2.23,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.76,4,e1_0,74.35,1866.70,route01,30.84,Car,0.00,4613.50,-1.60,,,,,,,,,,,,,,,
135.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
135.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
135.00,,,,,,,,,,,,,,,,,,,,e0,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e0_0,33.53,33.53,0.00,0.00,0
135.00,,,,,,,,,,,,,,,,,,,,e1,63.93,393.32,25570.01,2.46,8.86,0.59,0.00,10.99,e1_0,33.53,31.28,80.54,0.01,4
135.00,,,,,,,,,,,,,,,,,,,,e2,29.86,241.82,12359.00,1.42,4.98,0.31,0.00,5.31,e2_0,33.53,33.49,76.64,0.01,1
136.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,e2_0,74.14,141.67,route01,32.66,Car01,0.00,5056.03,-1.60,,,,,,,,,,,,,,,
136.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e2_0,74.57,29.14,route01,31.46,Car,0.00,4874.92,-1.60,,,,,,,,,,,,,,,
136.00,100.40,6388.91,0.62,2.21,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.75,2,e1_0,74.62,1985.97,route01,31.54,Car,0.00,4805.45,-1.60,,,,,,,,,,,,,,,
136.00,100.17,6464.10,0.62,2.25,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.78,3,e1_0,74.55,1942.08,route01,31.33,Car,0.00,4734.81,-1.60,,,,,,,,,,,,,,,
136.00,95.86,6437.08,0.60,2.25,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.77,4,e1_0,74.37,1897.58,route01,30.88,Car,0.00,4663.20,-1.60,,,,,,,,,,,,,,,
136.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
136.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
136.00,,,,,,,,,,,,,,,,,,,,e0,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e0_0,33.53,33.53,0.00,0.00,0
136.00,,,,,,,,,,,,,,,,,,,,e1,64.00,296.42,19290.09,1.85,6.70,0.44,0.00,8.29,e1_0,33.53,31.25,79.28,0.01,3
136.00,,,,,,,,,,,,,,,,,,,,e2,31.19,98.17,6312.69,0.61,2.17,0.15,0.00,2.71,e2_0,33.53,32.06,77.37,0.01,2
137.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,e2_0,74.55,174.02,route01,32.35,Car01,0.00,5108.09,-1.60,,,,,,,,,,,,,,,
137.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e2_0,74.57,60.60,route01,31.46,Car,0.00,4925.56,-1.60,,,,,,,,,,,,,,,
137.00,100.35,6384.70,0.62,2.21,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.74,2,e2_0,74.62,17.41,route01,31.54,Car,0.00,4856.05,-1.60,,,,,,,,,,,,,,,
137.00,100.56,6473.06,0.63,2.25,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.78,3,e1_0,74.56,1973.43,route01,31.35,Car,0.00,4785.27,-1.60,,,,,,,,,,,,,,,
137.00,96.74,6462.93,0.61,2.26,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.78,4,e1_0,74.39,1928.50,route01,30.92,Car,0.00,4712.96,-1.60,,,,,,,,,,,,,,,
137.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
137.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
137.00,,,,,,,,,,,,,,,,,,,,e0,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e0_0,33.53,33.53,0.00,0.00,0
137.00,,,,,,,,,,,,,,,,,,,,e1,64.23,197.29,12936.00,1.23,4.51,0.30,0.00,5.56,e1_0,33.53,31.14,77.49,0.01,2
137.00,,,,,,,,,,,,,,,,,,,,e2,31.46,198.53,12697.39,1.24,4.38,0.29,0.00,5.46,e2_0,33.53,31.78,79.35,0.01,3
138.00,162.41,8926.18,0.97,3.38,0.22,90.00,HBEFA3/PC_G_EU4,0.00,3.84,0,e2_0,75.53,206.63,route01,32.61,Car01,0.00,5160.57,-1.60,,,,,,,,,,,,,,,
138.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e2_0,74.57,92.06,route01,31.46,Car,0.00,4976.19,-1.60,,,,,,,,,,,,,,,
138.00,100.30,6380.36,0.62,2.20,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.74,2,e2_0,74.62,48.96,route01,31.55,Car,0.00,4906.82,-1.60,,,,,,,,,,,,,,,
138.00,100.92,6480.83,0.63,2.26,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.79,3,e2_0,74.57,4.71,route01,31.38,Car,0.00,4835.61,-1.60,,,,,,,,,,,,,,,
138.00,97.61,6487.87,0.61,2.27,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.79,4,e1_0,74.41,1959.47,route01,30.97,Car,0.00,4762.80,-1.60,,,,,,,,,,,,,,,
138.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
138.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,1.00,0
138.00,,,,,,,,,,,,,,,,,,,,e0,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e0_0,33.53,33.53,0.00,0.00,0
138.00,,,,,,,,,,,,,,,,,,,,e1,64.59,97.61,6487.87,0.61,2.27,0.15,0.00,2.79,e1_0,33.53,30.97,74.41,0.00,1
138.00,,,,,,,,,,,,,,,,,,,,e2,31.50,461.80,28100.06,2.83,10.02,0.66,0.00,12.08,e2_0,33.53,31.75,80.87,0.02,4
139.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,e2_0,75.06,239.22,route01,32.59,Car01,0.00,5213.01,-1.60,,,,,,,,,,,,,,,
139.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e2_0,74.57,123.52,route01,31.46,Car,0.00,5026.82,-1.60,,,,,,,,,,,,,,,
139.00,100.24,6375.91,0.62,2.20,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.74,2,e2_0,74.62,80.51,route01,31.55,Car,0.00,4957.60,-1.60,,,,,,,,,,,,,,,
139.00,101.26,6487.41,0.63,2.26,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.79,3,e2_0,74.58,36.11,route01,31.40,Car,0.00,4886.15,-1.60,,,,,,,,,,,,,,,
139.00,98.47,6511.80,0.62,2.28,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.80,4,e1_0,74.43,1990.48,route01,31.01,Car,0.00,4812.70,-1.60,,,,,,,,,,,,,,,
139.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
139.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
139.00,,,,,,,,,,,,,,,,,,,,e0,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e0_0,33.53,33.53,0.00,0.00,0
139.00,,,,,,,,,,,,,,,,,,,,e1,64.49,98.47,6511.80,0.62,2.28,0.15,0.00,2.80,e1_0,33.53,31.01,74.43,0.00,1
139.00,,,,,,,,,,,,,,,,,,,,e2,31.50,299.68,19176.01,1.86,6.63,0.44,0.00,8.24,e2_0,33.53,31.75,80.73,0.02,4
140.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,e2_0,74.58,271.53,route01,32.32,Car01,0.00,5265.02,-1.60,,,,,,,,,,,,,,,
140.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e2_0,74.57,154.98,route01,31.46,Car,0.00,5077.45,-1.60,,,,,,,,,,,,,,,
140.00,100.18,6371.38,0.62,2.20,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.74,2,e2_0,74.62,112.06,route01,31.55,Car,0.00,5008.38,-1.60,,,,,,,,,,,,,,,
140.00,101.58,6492.79,0.63,2.26,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.79,3,e2_0,74.59,67.54,route01,31.43,Car,0.00,4936.73,-1.60,,,,,,,,,,,,,,,
140.00,99.31,6534.63,0.62,2.29,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.81,4,e2_0,74.46,21.43,route01,31.06,Car,0.00,4862.52,-1.60,,,,,,,,,,,,,,,
140.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
140.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
140.00,,,,,,,,,,,,,,,,,,,,e0,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e0_0,33.53,33.53,0.00,0.00,0
140.00,,,,,,,,,,,,,,,,,,,,e1,59.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e1_0,33.53,33.53,0.00,0.00,0
140.00,,,,,,,,,,,,,,,,,,,,e2,31.68,399.24,25711.49,2.49,8.92,0.60,0.00,11.05,e2_0,33.53,31.56,81.56,0.03,5
141.00,181.87,9838.84,1.08,3.81,0.24,90.00,HBEFA3/PC_G_EU4,0.00,4.23,0,e2_0,75.76,304.21,route01,32.68,Car01,0.00,5317.61,-1.60,,,,,,,,,,,,,,,
141.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e2_0,74.57,186.45,route01,31.46,Car,0.00,5128.08,-1.60,,,,,,,,,,,,,,,
141.00,100.10,6366.80,0.62,2.20,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.74,2,e2_0,74.62,143.62,route01,31.56,Car,0.00,5059.16,-1.60,,,,,,,,,,,,,,,
141.00,101.86,6496.99,0.63,2.26,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.79,3,e2_0,74.60,98.99,route01,31.45,Car,0.00,4987.34,-1.60,,,,,,,,,,,,,,,
141.00,100.14,6556.25,0.63,2.30,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.82,4,e2_0,74.48,52.53,route01,31.10,Car,0.00,4912.57,-1.60,,,,,,,,,,,,,,,
141.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
141.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
141.00,,,,,,,,,,,,,,,,,,,,e0,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e0_0,33.53,33.53,0.00,0.00,0
141.00,,,,,,,,,,,,,,,,,,,,e1,59.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e1_0,33.53,33.53,0.00,0.00,0
141.00,,,,,,,,,,,,,,,,,,,,e2,31.60,582.14,35571.57,3.57,12.74,0.84,0.00,15.29,e2_0,33.53,31.65,81.83,0.03,5
142.00,190.56,10086.06,1.13,3.92,0.25,90.00,HBEFA3/PC_G_EU4,0.00,4.34,0,e2_0,75.94,337.26,route01,33.05,Car01,0.00,5370.79,-1.60,,,,,,,,,,,,,,,
142.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e2_0,74.57,217.91,route01,31.46,Car,0.00,5178.72,-1.60,,,,,,,,,,,,,,,
142.00,100.02,6362.20,0.62,2.20,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.73,2,e2_0,74.62,175.18,route01,31.56,Car,0.00,5109.95,-1.60,,,,,,,,,,,,,,,
142.00,102.12,6500.03,0.63,2.26,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.79,3,e2_0,74.61,130.46,route01,31.47,Car,0.00,5037.99,-1.60,,,,,,,,,,,,,,,
142.00,100.95,6576.59,0.63,2.31,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.83,4,e2_0,74.50,83.68,route01,31.15,Car,0.00,4962.70,-1.60,,,,,,,,,,,,,,,
142.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
142.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
142.00,,,,,,,,,,,,,,,,,,,,e0,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e0_0,33.53,33.53,0.00,0.00,0
142.00,,,,,,,,,,,,,,,,,,,,e1,59.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e1_0,33.53,33.53,0.00,0.00,0
142.00,,,,,,,,,,,,,,,,,,,,e2,31.51,591.82,35837.56,3.63,12.86,0.85,0.00,15.41,e2_0,33.53,31.74,81.88,0.03,5
143.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,e2_0,74.06,369.56,route01,32.30,Car01,0.00,5422.78,-1.60,,,,,,,,,,,,,,,
143.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e2_0,74.57,249.37,route01,31.46,Car,0.00,5229.35,-1.60,,,,,,,,,,,,,,,
143.00,99.94,6357.60,0.62,2.19,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.73,2,e2_0,74.62,206.73,route01,31.56,Car,0.00,5160.74,-1.60,,,,,,,,,,,,,,,
143.00,102.34,6501.92,0.64,2.26,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.79,3,e2_0,74.62,161.96,route01,31.49,Car,0.00,5088.67,-1.60,,,,,,,,,,,,,,,
143.00,101.73,6595.56,0.63,2.31,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.84,4,e2_0,74.52,114.88,route01,31.19,Car,0.00,5012.91,-1.60,,,,,,,,,,,,,,,
143.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
143.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
143.00,,,,,,,,,,,,,,,,,,,,e0,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e0_0,33.53,33.53,0.00,0.00,0
143.00,,,,,,,,,,,,,,,,,,,,e1,59.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e1_0,33.53,33.53,0.00,0.00,0
143.00,,,,,,,,,,,,,,,,,,,,e2,31.64,402.18,25767.77,2.50,8.94,0.60,0.00,11.08,e2_0,33.53,31.60,81.47,0.03,5
144.00,237.54,12415.87,1.40,5.02,0.31,90.00,HBEFA3/PC_G_EU4,0.00,5.34,0,e2_0,76.48,402.51,route01,32.95,Car01,0.00,5475.80,-1.60,,,,,,,,,,,,,,,
144.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e2_0,74.57,280.83,route01,31.46,Car,0.00,5279.98,-1.60,,,,,,,,,,,,,,,
144.00,99.85,6353.03,0.62,2.19,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.73,2,e2_0,74.62,238.29,route01,31.56,Car,0.00,5211.53,-1.60,,,,,,,,,,,,,,,
144.00,102.54,6502.70,0.64,2.26,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.80,3,e2_0,74.63,193.47,route01,31.51,Car,0.00,5139.39,-1.60,,,,,,,,,,,,,,,
144.00,102.48,6613.09,0.64,2.32,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.84,4,e2_0,74.55,146.12,route01,31.24,Car,0.00,5063.18,-1.60,,,,,,,,,,,,,,,
144.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
144.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
144.00,,,,,,,,,,,,,,,,,,,,e0,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e0_0,33.53,33.53,0.00,0.00,0
144.00,,,,,,,,,,,,,,,,,,,,e1,59.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e1_0,33.53,33.53,0.00,0.00,0
144.00,,,,,,,,,,,,,,,,,,,,e2,31.50,640.59,38197.38,3.91,13.97,0.91,0.00,16.42,e2_0,33.53,31.74,82.03,0.03,5
145.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,e2_0,74.75,435.19,route01,32.68,Car01,0.00,5528.40,-1.60,,,,,,,,,,,,,,,
145.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e2_0,74.57,312.29,route01,31.46,Car,0.00,5330.61,-1.60,,,,,,,,,,,,,,,
145.00,99.76,6348.51,0.62,2.19,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.73,2,e2_0,74.62,269.85,route01,31.56,Car,0.00,5262.32,-1.60,,,,,,,,,,,,,,,
145.00,102.70,6502.41,0.64,2.26,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.80,3,e2_0,74.64,225.00,route01,31.53,Car,0.00,5190.14,-1.60,,,,,,,,,,,,,,,
145.00,103.21,6629.11,0.64,2.33,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.85,4,e2_0,74.57,177.41,route01,31.29,Car,0.00,5113.54,-1.60,,,,,,,,,,,,,,,
145.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
145.00,,,,,,,,,,,,,,,,,,,,:gneJ2_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ2_0_0,33.53,33.53,0.00,0.00,0
145.00,,,,,,,,,,,,,,,,,,,,e0,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e0_0,33.53,33.53,0.00,0.00,0
145.00,,,,,,,,,,,,,,,,,,,,e1,59.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,e1_0,33.53,33.53,0.00,0.00,0
145.00,,,,,,,,,,,,,,,,,,,,e2,31.54,403.84,25792.71,2.51,8.95,0.60,0.00,11.09,e2_0,33.53,31.71,81.62,0.03,5
146.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,e2_0,74.54,467.55,route01,32.36,Car01,0.00,5580.48,-1.60,,,,,,,,,,,,,,,
146.00,98.17,6312.69,0.61,2.17,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.71,1,e2_0,74.57,343.75,route01,31.46,Car,0.00,5381.24,-1.60,,,,,,,,,,,,,,,
146.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,2,e2_0,74.62,301.41,route01,31.56,Car,0.00,5313.11,-1.60,,,,,,,,,,,,,,,
146.00,102.84,6501.08,0.64,2.26,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.79,3,e2_0,74.65,256.56,route01,31.55,Car,0.00,5240.92,-1.60,,,,,,,,,,,,,,,
146.00,103.89,6643.56,0.65,2.33,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2.86,4,e2_0,74.59,208.74,route01,31.33,Car,0.00,5163.96,-1.60,,,,,,,,,,,,,,,
