data_timestep,vehicle_CO,vehicle_CO2,vehicle_HC,vehicle_NOx,vehicle_PMx,vehicle_angle,vehicle_eclass,vehicle_electricity,vehicle_fuel,vehicle_id,vehicle_lane,vehicle_noise,vehicle_pos,vehicle_route,vehicle_speed,vehicle_type,vehicle_waiting,vehicle_x,vehicle_y,edge_id,edge_traveltime,lane_CO,lane_CO2,lane_HC,lane_NOx,lane_PMx,lane_electricity,lane_fuel,lane_id,lane_maxspeed,lane_meanspeed,lane_noise,lane_occupancy,lane_vehicle_count
202.00,124.67,7971.53,0.77,2.98,0.19,90.00,HBEFA3/PC_G_EU4,0.00,2542.55,3,gneE0_0,74.56,5696.03,route01,30.53,Car01,0.00,5696.03,0.00,,,,,,,,,,,,,,,
202.00,242.53,13514.56,1.45,5.58,0.33,90.00,HBEFA3/PC_G_EU4,0.00,4310.48,4,gneE0_0,76.22,5613.96,route01,31.00,Car01,0.00,5613.96,0.00,,,,,,,,,,,,,,,
202.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
202.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
202.00,,,,,,,,,,,,,,,,,,,,gneE0,263.17,633.51,40255.30,3.92,15.07,0.94,0.00,12839.57,gneE0_0,33.53,30.58,81.75,0.00,5
202.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
202.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
203.00,173.13,10313.68,1.05,4.08,0.25,90.00,HBEFA3/PC_G_EU4,0.00,3289.57,0,gneE0_0,75.15,5986.18,route01,30.56,Car01,0.00,5986.18,0.00,,,,,,,,,,,,,,,
203.00,92.38,6367.65,0.59,2.22,0.14,90.00,HBEFA3/PC_G_EU4,0.00,2030.99,1,gneE0_0,74.25,5906.32,route01,30.62,Car01,0.00,5906.32,0.00,,,,,,,,,,,,,,,
203.00,182.74,10497.38,1.10,4.15,0.25,90.00,HBEFA3/PC_G_EU4,0.00,3348.16,2,gneE0_0,75.44,5817.64,route01,31.28,Car01,0.00,5817.64,0.00,,,,,,,,,,,,,,,
203.00,33.14,3632.84,0.25,0.94,0.07,90.00,HBEFA3/PC_G_EU4,0.00,1158.73,3,gneE0_0,73.60,5726.27,route01,30.25,Car01,0.00,5726.27,0.00,,,,,,,,,,,,,,,
203.00,56.08,4534.66,0.37,1.35,0.10,90.00,HBEFA3/PC_G_EU4,0.00,1446.37,4,gneE0_0,73.99,5644.77,route01,30.80,Car01,0.00,5644.77,0.00,,,,,,,,,,,,,,,
203.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
203.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
203.00,,,,,,,,,,,,,,,,,,,,gneE0,262.09,537.47,35346.21,3.36,12.74,0.81,0.00,11273.83,gneE0_0,33.53,30.70,81.53,0.00,5
203.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
203.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
204.00,142.61,8705.92,0.87,3.32,0.21,90.00,HBEFA3/PC_G_EU4,0.00,2776.78,0,gneE0_0,74.86,6017.07,route01,30.88,Car01,0.00,6017.07,0.00,,,,,,,,,,,,,,,
204.00,157.69,9383.03,0.96,3.63,0.22,90.00,HBEFA3/PC_G_EU4,0.00,2992.74,1,gneE0_0,75.07,5937.34,route01,31.02,Car01,0.00,5937.34,0.00,,,,,,,,,,,,,,,
204.00,71.60,5152.12,0.46,1.63,0.11,90.00,HBEFA3/PC_G_EU4,0.00,1643.31,2,gneE0_0,74.24,5848.79,route01,31.15,Car01,0.00,5848.79,0.00,,,,,,,,,,,,,,,
204.00,172.71,10215.13,1.05,4.03,0.24,90.00,HBEFA3/PC_G_EU4,0.00,3258.14,3,gneE0_0,75.19,5757.03,route01,30.76,Car01,0.00,5757.03,0.00,,,,,,,,,,,,,,,
204.00,166.27,9715.11,1.01,3.78,0.23,90.00,HBEFA3/PC_G_EU4,0.00,3098.66,4,gneE0_0,75.23,5676.00,route01,31.23,Car01,0.00,5676.00,0.00,,,,,,,,,,,,,,,
204.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
204.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
204.00,,,,,,,,,,,,,,,,,,,,gneE0,259.49,710.88,43171.31,4.35,16.40,1.02,0.00,13769.63,gneE0_0,33.53,31.01,81.92,0.00,5
204.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
204.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
205.00,61.17,4810.84,0.40,1.48,0.10,90.00,HBEFA3/PC_G_EU4,0.00,1534.45,0,gneE0_0,74.01,6047.79,route01,30.73,Car01,0.00,6047.79,0.00,,,,,,,,,,,,,,,
205.00,60.13,4712.60,0.40,1.43,0.10,90.00,HBEFA3/PC_G_EU4,0.00,1503.12,1,gneE0_0,74.04,5968.19,route01,30.85,Car01,0.00,5968.19,0.00,,,,,,,,,,,,,,,
205.00,88.47,5981.62,0.56,2.02,0.14,90.00,HBEFA3/PC_G_EU4,0.00,1907.87,2,gneE0_0,74.38,5879.91,route01,31.12,Car01,0.00,5879.91,0.00,,,,,,,,,,,,,,,
205.00,174.36,10105.32,1.05,3.97,0.24,90.00,HBEFA3/PC_G_EU4,0.00,3223.12,3,gneE0_0,75.33,5788.27,route01,31.24,Car01,0.00,5788.27,0.00,,,,,,,,,,,,,,,
205.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,4,gneE0_0,72.96,5706.28,route01,30.28,Car01,0.00,5706.28,0.00,,,,,,,,,,,,,,,
205.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
205.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
205.00,,,,,,,,,,,,,,,,,,,,gneE0,260.88,384.13,25610.37,2.41,8.91,0.59,0.00,8168.56,gneE0_0,33.53,30.85,81.20,0.00,5
205.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
205.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
206.00,128.06,7970.07,0.79,2.97,0.19,90.00,HBEFA3/PC_G_EU4,0.00,2542.08,0,gneE0_0,74.72,6078.75,route01,30.96,Car01,0.00,6078.75,0.00,,,,,,,,,,,,,,,
206.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,1,gneE0_0,72.94,5998.22,route01,30.03,Car01,0.00,5998.22,0.00,,,,,,,,,,,,,,,
206.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,2,gneE0_0,73.06,5910.19,route01,30.29,Car01,0.00,5910.19,0.00,,,,,,,,,,,,,,,
206.00,104.24,6677.80,0.65,2.35,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2129.92,3,gneE0_0,74.58,5819.56,route01,31.29,Car01,0.00,5819.56,0.00,,,,,,,,,,,,,,,
206.00,218.35,12320.62,1.31,5.02,0.30,90.00,HBEFA3/PC_G_EU4,0.00,3929.68,4,gneE0_0,75.87,5737.33,route01,31.05,Car01,0.00,5737.33,0.00,,,,,,,,,,,,,,,
206.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
206.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
206.00,,,,,,,,,,,,,,,,,,,,gneE0,261.92,450.65,26968.48,2.74,10.33,0.64,0.00,8601.68,gneE0_0,33.53,30.72,81.36,0.00,5
206.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
206.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
207.00,86.21,5946.25,0.55,2.01,0.13,90.00,HBEFA3/PC_G_EU4,0.00,1896.59,0,gneE0_0,74.30,6109.69,route01,30.94,Car01,0.00,6109.69,0.00,,,,,,,,,,,,,,,
207.00,265.07,14581.58,1.58,6.08,0.36,90.00,HBEFA3/PC_G_EU4,0.00,4650.81,1,gneE0_0,76.58,6029.29,route01,31.07,Car01,0.00,6029.29,0.00,,,,,,,,,,,,,,,
207.00,199.70,11453.43,1.20,4.61,0.28,90.00,HBEFA3/PC_G_EU4,0.00,3653.09,2,gneE0_0,75.59,5941.14,route01,30.95,Car01,0.00,5941.14,0.00,,,,,,,,,,,,,,,
207.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,3,gneE0_0,72.86,5849.80,route01,30.23,Car01,0.00,5849.80,0.00,,,,,,,,,,,,,,,
207.00,32.68,3431.17,0.24,0.83,0.07,90.00,HBEFA3/PC_G_EU4,0.00,1094.41,4,gneE0_0,73.78,5768.05,route01,30.72,Car01,0.00,5768.05,0.00,,,,,,,,,,,,,,,
207.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
207.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
207.00,,,,,,,,,,,,,,,,,,,,gneE0,261.43,583.66,35412.42,3.57,13.54,0.84,0.00,11294.90,gneE0_0,33.53,30.78,81.81,0.00,5
207.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
207.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
208.00,128.21,7901.94,0.79,2.93,0.19,90.00,HBEFA3/PC_G_EU4,0.00,2520.35,0,gneE0_0,74.77,6140.83,route01,31.15,Car01,0.00,6140.83,0.00,,,,,,,,,,,,,,,
208.00,39.97,3762.14,0.28,0.98,0.08,90.00,HBEFA3/PC_G_EU4,0.00,1199.97,1,gneE0_0,73.85,6060.07,route01,30.78,Car01,0.00,6060.07,0.00,,,,,,,,,,,,,,,
208.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,2,gneE0_0,72.88,5971.18,route01,30.04,Car01,0.00,5971.18,0.00,,,,,,,,,,,,,,,
208.00,215.87,12224.60,1.29,4.97,0.30,90.00,HBEFA3/PC_G_EU4,0.00,3899.05,3,gneE0_0,75.82,5880.78,route01,30.98,Car01,0.00,5880.78,0.00,,,,,,,,,,,,,,,
208.00,172.60,10040.22,1.04,3.94,0.24,90.00,HBEFA3/PC_G_EU4,0.00,3202.35,4,gneE0_0,75.29,5799.24,route01,31.19,Car01,0.00,5799.24,0.00,,,,,,,,,,,,,,,
208.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
208.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
208.00,,,,,,,,,,,,,,,,,,,,gneE0,261.02,556.66,33928.90,3.41,12.83,0.80,0.00,10821.73,gneE0_0,33.53,30.83,81.64,0.00,5
208.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
208.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
209.00,117.67,7335.63,0.73,2.66,0.17,90.00,HBEFA3/PC_G_EU4,0.00,2339.73,0,gneE0_0,74.71,6172.11,route01,31.28,Car01,0.00,6172.11,0.00,,,,,,,,,,,,,,,
209.00,142.72,8632.30,0.87,3.28,0.20,90.00,HBEFA3/PC_G_EU4,0.00,2753.30,1,gneE0_0,74.91,6091.15,route01,31.08,Car01,0.00,6091.15,0.00,,,,,,,,,,,,,,,
209.00,240.12,13418.66,1.43,5.54,0.33,90.00,HBEFA3/PC_G_EU4,0.00,4279.90,2,gneE0_0,76.17,6002.12,route01,30.94,Car01,0.00,6002.12,0.00,,,,,,,,,,,,,,,
209.00,48.22,4174.17,0.33,1.18,0.09,90.00,HBEFA3/PC_G_EU4,0.00,1331.39,3,gneE0_0,73.91,5911.53,route01,30.75,Car01,0.00,5911.53,0.00,,,,,,,,,,,,,,,
209.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,4,gneE0_0,73.33,5829.77,route01,30.53,Car01,0.00,5829.77,0.00,,,,,,,,,,,,,,,
209.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
209.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
209.00,,,,,,,,,,,,,,,,,,,,gneE0,260.27,548.73,33560.77,3.36,12.66,0.79,0.00,10704.32,gneE0_0,33.53,30.92,81.70,0.00,5
209.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
209.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
210.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,0,gneE0_0,73.25,6202.65,route01,30.54,Car01,0.00,6202.65,0.00,,,,,,,,,,,,,,,
210.00,69.57,5128.97,0.45,1.63,0.11,90.00,HBEFA3/PC_G_EU4,0.00,1635.92,1,gneE0_0,74.16,6122.11,route01,30.96,Car01,0.00,6122.11,0.00,,,,,,,,,,,,,,,
210.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,2,gneE0_0,72.94,6032.21,route01,30.08,Car01,0.00,6032.21,0.00,,,,,,,,,,,,,,,
210.00,36.42,3709.51,0.26,0.97,0.07,90.00,HBEFA3/PC_G_EU4,0.00,1183.19,3,gneE0_0,73.71,5942.00,route01,30.47,Car01,0.00,5942.00,0.00,,,,,,,,,,,,,,,
210.00,143.68,8766.45,0.88,3.34,0.21,90.00,HBEFA3/PC_G_EU4,0.00,2796.09,4,gneE0_0,74.87,5860.63,route01,30.86,Car01,0.00,5860.63,0.00,,,,,,,,,,,,,,,
210.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
210.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
210.00,,,,,,,,,,,,,,,,,,,,gneE0,263.13,249.67,17604.92,1.59,5.94,0.39,0.00,5615.19,gneE0_0,33.53,30.58,80.83,0.00,5
210.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
210.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
211.00,138.11,8505.95,0.85,3.22,0.20,90.00,HBEFA3/PC_G_EU4,0.00,2713.00,0,gneE0_0,74.80,6233.49,route01,30.84,Car01,0.00,6233.49,0.00,,,,,,,,,,,,,,,
211.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,1,gneE0_0,73.11,6152.33,route01,30.23,Car01,0.00,6152.33,0.00,,,,,,,,,,,,,,,
211.00,188.24,10993.49,1.14,4.40,0.26,90.00,HBEFA3/PC_G_EU4,0.00,3506.39,2,gneE0_0,75.38,6062.91,route01,30.70,Car01,0.00,6062.91,0.00,,,,,,,,,,,,,,,
211.00,179.62,10457.60,1.08,4.14,0.25,90.00,HBEFA3/PC_G_EU4,0.00,3335.47,3,gneE0_0,75.34,5973.00,route01,31.00,Car01,0.00,5973.00,0.00,,,,,,,,,,,,,,,
211.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,4,gneE0_0,73.20,5890.85,route01,30.22,Car01,0.00,5890.85,0.00,,,,,,,,,,,,,,,
211.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
211.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
211.00,,,,,,,,,,,,,,,,,,,,gneE0,262.99,505.97,29957.03,3.07,11.76,0.72,0.00,9554.86,gneE0_0,33.53,30.60,81.47,0.00,5
211.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
211.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
212.00,142.25,8589.30,0.87,3.26,0.20,90.00,HBEFA3/PC_G_EU4,0.00,2739.59,0,gneE0_0,74.92,6264.62,route01,31.13,Car01,0.00,6264.62,0.00,,,,,,,,,,,,,,,
212.00,148.11,9079.29,0.91,3.50,0.21,90.00,HBEFA3/PC_G_EU4,0.00,2895.86,1,gneE0_0,74.85,6182.94,route01,30.61,Car01,0.00,6182.94,0.00,,,,,,,,,,,,,,,
212.00,56.26,4647.37,0.38,1.41,0.10,90.00,HBEFA3/PC_G_EU4,0.00,1482.32,2,gneE0_0,73.90,6093.44,route01,30.53,Car01,0.00,6093.44,0.00,,,,,,,,,,,,,,,
212.00,45.70,4051.53,0.32,1.12,0.08,90.00,HBEFA3/PC_G_EU4,0.00,1292.28,3,gneE0_0,73.89,6003.74,route01,30.75,Car01,0.00,6003.74,0.00,,,,,,,,,,,,,,,
212.00,247.43,13692.77,1.47,5.66,0.34,90.00,HBEFA3/PC_G_EU4,0.00,4367.32,4,gneE0_0,76.31,5922.00,route01,31.15,Car01,0.00,5922.00,0.00,,,,,,,,,,,,,,,
212.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
212.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
212.00,,,,,,,,,,,,,,,,,,,,gneE0,260.96,639.75,40060.27,3.94,14.95,0.94,0.00,12777.36,gneE0_0,33.53,30.83,81.86,0.00,5
212.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
212.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
213.00,20.93,2854.78,0.17,0.56,0.05,90.00,HBEFA3/PC_G_EU4,0.00,910.58,0,gneE0_0,73.70,6295.35,route01,30.73,Car01,0.00,6295.35,0.00,,,,,,,,,,,,,,,
213.00,8.37,2454.58,0.11,0.38,0.04,90.00,HBEFA3/PC_G_EU4,0.00,782.93,1,gneE0_0,73.40,6213.12,route01,30.18,Car01,0.00,6213.12,0.00,,,,,,,,,,,,,,,
213.00,188.94,10865.63,1.14,4.33,0.26,90.00,HBEFA3/PC_G_EU4,0.00,3465.61,2,gneE0_0,75.48,6124.55,route01,31.11,Car01,0.00,6124.55,0.00,,,,,,,,,,,,,,,
213.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,3,gneE0_0,73.09,6033.82,route01,30.07,Car01,0.00,6033.82,0.00,,,,,,,,,,,,,,,
213.00,106.22,6804.58,0.66,2.41,0.16,90.00,HBEFA3/PC_G_EU4,0.00,2170.35,4,gneE0_0,74.57,5953.21,route01,31.22,Car01,0.00,5953.21,0.00,,,,,,,,,,,,,,,
213.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
213.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
213.00,,,,,,,,,,,,,,,,,,,,gneE0,262.43,324.46,22979.57,2.08,7.68,0.51,0.00,7329.47,gneE0_0,33.53,30.66,81.13,0.00,5
213.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
213.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
214.00,144.27,8720.67,0.88,3.32,0.21,90.00,HBEFA3/PC_G_EU4,0.00,2781.48,0,gneE0_0,74.92,6326.40,route01,31.05,Car01,0.00,6326.40,0.00,,,,,,,,,,,,,,,
214.00,197.75,11401.73,1.19,4.59,0.28,90.00,HBEFA3/PC_G_EU4,0.00,3636.60,1,gneE0_0,75.54,6243.96,route01,30.84,Car01,0.00,6243.96,0.00,,,,,,,,,,,,,,,
214.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,2,gneE0_0,73.47,6155.13,route01,30.57,Car01,0.00,6155.13,0.00,,,,,,,,,,,,,,,
214.00,291.05,15770.35,1.72,6.64,0.39,90.00,HBEFA3/PC_G_EU4,0.00,5029.96,3,gneE0_0,77.03,6065.06,route01,31.25,Car01,0.00,6065.06,0.00,,,,,,,,,,,,,,,
214.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,4,gneE0_0,72.98,5983.51,route01,30.29,Car01,0.00,5983.51,0.00,,,,,,,,,,,,,,,
214.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
214.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
214.00,,,,,,,,,,,,,,,,,,,,gneE0,261.26,633.06,35892.74,3.80,14.55,0.88,0.00,11448.04,gneE0_0,33.53,30.80,82.02,0.00,5
214.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
214.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
215.00,71.67,5238.49,0.46,1.68,0.12,90.00,HBEFA3/PC_G_EU4,0.00,1670.85,0,gneE0_0,74.17,6357.34,route01,30.94,Car01,0.00,6357.34,0.00,,,,,,,,,,,,,,,
215.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,1,gneE0_0,73.04,6274.05,route01,30.09,Car01,0.00,6274.05,0.00,,,,,,,,,,,,,,,
215.00,100.71,6755.83,0.63,2.40,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2154.80,2,gneE0_0,74.35,6185.79,route01,30.67,Car01,0.00,6185.79,0.00,,,,,,,,,,,,,,,
215.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,3,gneE0_0,73.55,6095.79,route01,30.72,Car01,0.00,6095.79,0.00,,,,,,,,,,,,,,,
215.00,29.18,3529.46,0.23,0.89,0.07,90.00,HBEFA3/PC_G_EU4,0.00,1125.76,4,gneE0_0,73.48,6013.51,route01,30.00,Car01,0.00,6013.51,0.00,,,,,,,,,,,,,,,
215.00,,,,,,,,,,,,,,,,,,,,:gneJ1_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ1_0_0,33.53,33.53,0.00,0.00,0
215.00,,,,,,,,,,,,,,,,,,,,:gneJ4_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,:gneJ4_0_0,33.53,33.53,0.00,0.00,0
215.00,,,,,,,,,,,,,,,,,,,,gneE0,263.97,201.56,15523.77,1.32,4.97,0.34,0.00,4951.41,gneE0_0,33.53,30.48,80.73,0.00,5
215.00,,,,,,,,,,,,,,,,,,,,gneE1,479.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE1_0,33.53,33.53,0.00,0.00,0
215.00,,,,,,,,,,,,,,,,,,,,gneE3,239.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,gneE3_0,33.53,33.53,0.00,0.00,0
216.00,132.08,8079.94,0.81,3.01,0.19,90.00,HBEFA3/PC_G_EU4,0.00,2577.13,0,gneE0_0,74.82,6388.51,route01,31.17,Car01,0.00,6388.51,0.00,,,,,,,,,,,,,,,
